Source;Target;Type;Id;Label;Weight
205;523;Directed;5600;;1.0
205;524;Directed;5601;;1.0
205;525;Directed;5602;;1.0
205;526;Directed;5603;;1.0
205;527;Directed;5604;;1.0
205;529;Directed;5606;;1.0
205;530;Directed;5607;;1.0
205;531;Directed;5608;;1.0
205;533;Directed;5610;;1.0
205;535;Directed;5612;;1.0
205;536;Directed;5613;;1.0
205;539;Directed;5616;;1.0
205;540;Directed;5617;;1.0
205;541;Directed;5618;;1.0
205;542;Directed;5619;;1.0
205;543;Directed;5620;;1.0
205;547;Directed;5624;;1.0
205;549;Directed;5626;;1.0
205;550;Directed;5627;;1.0
205;554;Directed;5631;;1.0
205;558;Directed;5635;;1.0
205;561;Directed;5638;;1.0
205;562;Directed;5639;;1.0
205;566;Directed;5643;;1.0
205;573;Directed;5650;;1.0
205;575;Directed;5652;;1.0
205;581;Directed;5658;;1.0
205;584;Directed;5661;;1.0
205;585;Directed;5662;;1.0
205;586;Directed;5663;;1.0
205;589;Directed;5666;;3.0
205;591;Directed;5668;;1.0
205;592;Directed;5669;;1.0
205;594;Directed;5671;;1.0
205;599;Directed;5676;;1.0
205;600;Directed;5677;;1.0
205;603;Directed;5680;;1.0
205;606;Directed;5683;;1.0
205;607;Directed;5684;;1.0
205;608;Directed;5685;;1.0
205;609;Directed;5686;;2.0
205;610;Directed;5687;;1.0
205;612;Directed;5689;;1.0
205;613;Directed;5690;;1.0
205;619;Directed;5696;;1.0
205;620;Directed;5697;;1.0
205;621;Directed;5698;;1.0
205;626;Directed;5703;;1.0
205;629;Directed;5706;;1.0
205;630;Directed;5707;;1.0
205;632;Directed;5709;;1.0
205;636;Directed;5713;;1.0
205;637;Directed;5714;;1.0
205;638;Directed;5715;;1.0
205;639;Directed;5716;;1.0
205;643;Directed;5720;;1.0
205;645;Directed;5722;;1.0
205;646;Directed;5723;;2.0
205;651;Directed;5728;;1.0
205;654;Directed;5731;;1.0
205;661;Directed;5738;;1.0
205;662;Directed;5739;;1.0
205;664;Directed;5741;;1.0
205;666;Directed;5743;;1.0
205;671;Directed;5748;;1.0
205;672;Directed;5749;;1.0
205;673;Directed;5750;;1.0
205;674;Directed;5751;;2.0
205;675;Directed;5752;;1.0
205;679;Directed;5756;;2.0
205;681;Directed;5758;;1.0
205;682;Directed;5759;;2.0
205;683;Directed;5760;;1.0
205;684;Directed;5761;;1.0
205;685;Directed;5762;;1.0
205;686;Directed;5763;;1.0
205;688;Directed;5765;;1.0
205;690;Directed;5767;;2.0
205;696;Directed;5773;;1.0
205;697;Directed;5774;;1.0
205;698;Directed;5775;;1.0
205;699;Directed;5776;;1.0
205;700;Directed;5777;;2.0
205;701;Directed;5778;;1.0
205;702;Directed;5779;;1.0
205;704;Directed;5781;;1.0
205;707;Directed;5784;;2.0
205;709;Directed;5786;;1.0
205;711;Directed;5788;;1.0
205;712;Directed;5789;;8.0
205;718;Directed;5795;;1.0
205;720;Directed;5797;;1.0
205;721;Directed;5798;;1.0
205;722;Directed;5799;;1.0
205;725;Directed;5802;;1.0
205;727;Directed;5804;;1.0
205;730;Directed;5807;;1.0
205;731;Directed;5808;;1.0
205;738;Directed;5815;;1.0
205;741;Directed;5818;;1.0
205;742;Directed;5819;;1.0
205;745;Directed;5822;;1.0
205;756;Directed;5833;;1.0
205;757;Directed;5834;;1.0
205;759;Directed;5836;;1.0
205;762;Directed;5839;;1.0
205;768;Directed;5845;;1.0
205;780;Directed;5857;;1.0
205;782;Directed;5859;;1.0
205;785;Directed;5862;;1.0
205;786;Directed;5863;;1.0
205;790;Directed;5867;;1.0
205;793;Directed;5870;;1.0
205;796;Directed;5873;;1.0
205;797;Directed;5874;;1.0
205;800;Directed;5877;;1.0
205;802;Directed;5879;;1.0
205;804;Directed;5881;;1.0
205;805;Directed;5882;;1.0
205;807;Directed;5884;;1.0
205;809;Directed;5886;;1.0
205;810;Directed;5887;;1.0
205;811;Directed;5888;;1.0
205;812;Directed;5889;;1.0
205;814;Directed;5891;;1.0
205;815;Directed;5892;;1.0
205;817;Directed;5894;;1.0
205;822;Directed;5899;;1.0
205;824;Directed;5901;;1.0
205;826;Directed;5903;;1.0
205;827;Directed;5904;;1.0
205;828;Directed;5905;;1.0
205;829;Directed;5906;;1.0
205;831;Directed;5908;;1.0
205;836;Directed;5913;;1.0
205;838;Directed;5915;;1.0
205;840;Directed;5917;;2.0
205;841;Directed;5918;;1.0
205;842;Directed;5919;;1.0
205;844;Directed;5921;;1.0
205;847;Directed;5924;;1.0
205;852;Directed;5929;;1.0
205;853;Directed;5930;;1.0
205;858;Directed;5935;;1.0
205;859;Directed;5936;;1.0
205;865;Directed;5942;;1.0
205;868;Directed;5945;;1.0
205;869;Directed;5946;;1.0
205;877;Directed;5954;;2.0
205;878;Directed;5955;;1.0
205;882;Directed;5959;;1.0
205;883;Directed;5960;;2.0
205;887;Directed;5964;;3.0
205;888;Directed;5965;;1.0
205;890;Directed;5967;;1.0
205;894;Directed;5971;;1.0
205;895;Directed;5972;;1.0
205;896;Directed;5973;;1.0
205;897;Directed;5974;;2.0
205;899;Directed;5976;;1.0
205;901;Directed;5978;;1.0
205;903;Directed;5980;;1.0
205;908;Directed;5985;;1.0
205;910;Directed;5987;;1.0
205;913;Directed;5990;;1.0
205;918;Directed;5995;;1.0
205;922;Directed;5999;;1.0
205;926;Directed;6003;;1.0
205;928;Directed;6005;;1.0
205;932;Directed;6009;;2.0
205;933;Directed;6010;;1.0
205;936;Directed;6013;;1.0
205;941;Directed;6018;;1.0
205;942;Directed;6019;;1.0
205;943;Directed;6020;;1.0
205;947;Directed;6024;;1.0
205;952;Directed;6029;;1.0
205;954;Directed;6031;;1.0
205;957;Directed;6034;;3.0
205;959;Directed;6036;;1.0
205;961;Directed;6038;;1.0
205;968;Directed;6045;;1.0
205;971;Directed;6048;;1.0
205;972;Directed;6049;;1.0
205;975;Directed;6052;;1.0
205;976;Directed;6053;;1.0
205;977;Directed;6054;;1.0
205;978;Directed;6055;;1.0
205;980;Directed;6057;;1.0
205;981;Directed;6058;;1.0
205;982;Directed;6059;;1.0
205;984;Directed;6061;;1.0
205;988;Directed;6065;;1.0
205;991;Directed;6068;;1.0
205;992;Directed;6069;;1.0
205;993;Directed;6070;;1.0
205;994;Directed;6071;;1.0
205;996;Directed;6073;;1.0
205;997;Directed;6074;;1.0
205;998;Directed;6075;;1.0
205;999;Directed;6076;;1.0
205;1002;Directed;6079;;1.0
205;1004;Directed;6081;;1.0
205;1012;Directed;6089;;1.0
205;1013;Directed;6090;;1.0
205;1015;Directed;6092;;2.0
205;1016;Directed;6093;;1.0
205;1018;Directed;6095;;1.0
205;1022;Directed;6099;;1.0
205;1025;Directed;6102;;1.0
205;1032;Directed;6109;;1.0
205;1033;Directed;6110;;1.0
205;1034;Directed;6111;;1.0
205;1035;Directed;6112;;1.0
205;1039;Directed;6116;;1.0
205;1040;Directed;6117;;1.0
205;1041;Directed;6118;;1.0
205;1048;Directed;6125;;1.0
205;1049;Directed;6126;;3.0
205;1051;Directed;6128;;1.0
205;1052;Directed;6129;;1.0
205;1053;Directed;6130;;1.0
205;1055;Directed;6132;;1.0
205;1056;Directed;6133;;1.0
205;1059;Directed;6136;;3.0
205;1063;Directed;6140;;1.0
205;1065;Directed;6142;;1.0
205;1067;Directed;6144;;1.0
205;1068;Directed;6145;;1.0
205;1072;Directed;6149;;1.0
205;1073;Directed;6150;;1.0
205;1074;Directed;6151;;1.0
205;1076;Directed;6153;;1.0
205;1078;Directed;6155;;1.0
205;1079;Directed;6156;;2.0
205;1084;Directed;6161;;1.0
205;1088;Directed;6165;;2.0
205;1089;Directed;6166;;1.0
205;1090;Directed;6167;;1.0
205;1093;Directed;6170;;1.0
205;1094;Directed;6171;;1.0
205;1096;Directed;6173;;1.0
205;1097;Directed;6174;;1.0
205;1098;Directed;6175;;1.0
205;1099;Directed;6176;;1.0
205;1100;Directed;6177;;1.0
560;0;Directed;8774;;1.0
560;205;Directed;8775;;1.0
560;560;Directed;8776;;1.0
560;886;Directed;8777;;1.0
886;0;Directed;11179;;1.0
886;205;Directed;11204;;41.0
886;560;Directed;11237;;1.0
886;886;Directed;11272;;41.0
886;98;Directed;11192;;1.0
886;431;Directed;11225;;1.0
886;758;Directed;11263;;1.0
886;236;Directed;11209;;1.0
886;329;Directed;11215;;1.0
886;320;Directed;11213;;1.0
886;20;Directed;11180;;1.0
886;59;Directed;11186;;1.0
886;111;Directed;11193;;1.0
886;163;Directed;11200;;3.0
886;22;Directed;11181;;1.0
886;466;Directed;11228;;1.0
886;148;Directed;11197;;2.0
886;26;Directed;11182;;1.0
886;177;Directed;11202;;1.0
886;987;Directed;11288;;5.0
886;989;Directed;11289;;2.0
886;32;Directed;11183;;1.0
886;472;Directed;11229;;1.0
886;939;Directed;11282;;2.0
886;990;Directed;11290;;1.0
886;217;Directed;11207;;1.0
886;879;Directed;11271;;1.0
886;37;Directed;11184;;1.0
886;515;Directed;11235;;1.0
886;867;Directed;11270;;1.0
886;43;Directed;11185;;1.0
886;343;Directed;11219;;1.0
886;889;Directed;11273;;1.0
886;929;Directed;11281;;1.0
886;502;Directed;11233;;1.0
886;74;Directed;11191;;1.0
886;851;Directed;11269;;1.0
886;572;Directed;11239;;2.0
886;68;Directed;11187;;1.0
886;245;Directed;11211;;1.0
886;602;Directed;11244;;1.0
886;1042;Directed;11294;;2.0
886;1044;Directed;11295;;1.0
886;1077;Directed;11298;;1.0
886;70;Directed;11188;;1.0
886;280;Directed;11212;;1.0
886;904;Directed;11276;;1.0
886;71;Directed;11189;;1.0
886;200;Directed;11203;;2.0
886;72;Directed;11190;;2.0
886;1082;Directed;11299;;1.0
886;754;Directed;11262;;1.0
886;917;Directed;11279;;1.0
886;687;Directed;11250;;2.0
886;744;Directed;11261;;1.0
886;131;Directed;11195;;1.0
886;734;Directed;11258;;1.0
886;208;Directed;11205;;1.0
886;710;Directed;11254;;1.0
886;121;Directed;11194;;1.0
886;341;Directed;11218;;1.0
886;924;Directed;11280;;1.0
886;1021;Directed;11293;;1.0
886;429;Directed;11224;;1.0
886;743;Directed;11260;;1.0
886;138;Directed;11196;;1.0
886;694;Directed;11252;;1.0
886;739;Directed;11259;;1.0
886;1091;Directed;11300;;1.0
886;477;Directed;11231;;1.0
886;565;Directed;11238;;1.0
886;668;Directed;11246;;1.0
886;940;Directed;11283;;1.0
886;151;Directed;11198;;1.0
886;227;Directed;11208;;1.0
886;359;Directed;11222;;1.0
886;601;Directed;11243;;1.0
886;965;Directed;11286;;1.0
886;156;Directed;11199;;1.0
886;835;Directed;11268;;1.0
886;905;Directed;11277;;2.0
886;726;Directed;11256;;1.0
886;171;Directed;11201;;1.0
886;765;Directed;11264;;1.0
886;825;Directed;11266;;1.0
886;915;Directed;11278;;2.0
886;210;Directed;11206;;1.0
886;242;Directed;11210;;1.0
886;321;Directed;11214;;1.0
886;330;Directed;11216;;1.0
886;339;Directed;11217;;1.0
886;356;Directed;11220;;1.0
886;357;Directed;11221;;1.0
886;372;Directed;11223;;1.0
886;446;Directed;11226;;1.0
886;453;Directed;11227;;1.0
886;473;Directed;11230;;1.0
886;484;Directed;11232;;1.0
886;510;Directed;11234;;1.0
886;547;Directed;11236;;1.0
886;581;Directed;11240;;1.0
886;584;Directed;11241;;1.0
886;589;Directed;11242;;1.0
886;654;Directed;11245;;1.0
886;679;Directed;11247;;1.0
886;681;Directed;11248;;1.0
886;682;Directed;11249;;2.0
886;688;Directed;11251;;1.0
886;701;Directed;11253;;1.0
886;712;Directed;11255;;2.0
886;731;Directed;11257;;1.0
886;817;Directed;11265;;1.0
886;827;Directed;11267;;1.0
886;896;Directed;11274;;1.0
886;897;Directed;11275;;1.0
886;941;Directed;11284;;1.0
886;961;Directed;11285;;1.0
886;971;Directed;11287;;1.0
886;993;Directed;11291;;1.0
886;1015;Directed;11292;;1.0
886;1049;Directed;11296;;1.0
886;1059;Directed;11297;;1.0
886;1100;Directed;11301;;1.0
1;205;Directed;3392;;1.0
1;1;Directed;3389;;1.0
1;2;Directed;3390;;1.0
1;149;Directed;3391;;1.0
1;784;Directed;3393;;1.0
1;1024;Directed;3394;;1.0
2;205;Directed;3398;;1.0
2;1;Directed;3395;;1.0
2;2;Directed;3396;;1.0
2;149;Directed;3397;;1.0
2;784;Directed;3399;;1.0
2;1024;Directed;3400;;1.0
149;205;Directed;4587;;1.0
149;1;Directed;4584;;1.0
149;2;Directed;4585;;1.0
149;149;Directed;4586;;1.0
149;784;Directed;4588;;1.0
149;1024;Directed;4589;;1.0
784;205;Directed;10460;;1.0
784;1;Directed;10457;;1.0
784;2;Directed;10458;;1.0
784;149;Directed;10459;;1.0
784;784;Directed;10461;;1.0
784;1024;Directed;10462;;1.0
1024;205;Directed;12337;;1.0
1024;1;Directed;12334;;1.0
1024;2;Directed;12335;;1.0
1024;149;Directed;12336;;1.0
1024;784;Directed;12338;;1.0
1024;1024;Directed;12339;;1.0
3;205;Directed;3403;;1.0
3;3;Directed;3401;;1.0
3;98;Directed;3402;;1.0
3;431;Directed;3404;;1.0
3;628;Directed;3405;;1.0
3;758;Directed;3406;;1.0
98;205;Directed;4108;;17.0
98;886;Directed;4142;;1.0
98;3;Directed;4096;;1.0
98;98;Directed;4101;;17.0
98;431;Directed;4121;;1.0
98;628;Directed;4130;;1.0
98;758;Directed;4136;;2.0
98;5;Directed;4097;;1.0
98;191;Directed;4107;;1.0
98;496;Directed;4125;;1.0
98;320;Directed;4115;;1.0
98;398;Directed;4119;;1.0
98;148;Directed;4105;;1.0
98;748;Directed;4134;;2.0
98;316;Directed;4114;;2.0
98;217;Directed;4110;;2.0
98;851;Directed;4139;;1.0
98;62;Directed;4098;;1.0
98;315;Directed;4113;;1.0
98;375;Directed;4117;;1.0
98;753;Directed;4135;;1.0
98;130;Directed;4102;;1.0
98;82;Directed;4099;;1.0
98;1081;Directed;4148;;1.0
98;917;Directed;4144;;1.0
98;97;Directed;4100;;1.0
98;281;Directed;4112;;1.0
98;744;Directed;4133;;1.0
98;131;Directed;4103;;1.0
98;145;Directed;4104;;1.0
98;183;Directed;4106;;2.0
98;215;Directed;4109;;1.0
98;274;Directed;4111;;1.0
98;349;Directed;4116;;1.0
98;377;Directed;4118;;1.0
98;400;Directed;4120;;1.0
98;432;Directed;4122;;1.0
98;435;Directed;4123;;1.0
98;437;Directed;4124;;1.0
98;582;Directed;4126;;1.0
98;588;Directed;4127;;1.0
98;597;Directed;4128;;1.0
98;624;Directed;4129;;1.0
98;650;Directed;4131;;1.0
98;734;Directed;4132;;1.0
98;779;Directed;4137;;1.0
98;816;Directed;4138;;1.0
98;863;Directed;4140;;1.0
98;881;Directed;4141;;1.0
98;907;Directed;4143;;1.0
98;931;Directed;4145;;1.0
98;1027;Directed;4146;;1.0
98;1030;Directed;4147;;1.0
431;205;Directed;7955;;6.0
431;886;Directed;7969;;1.0
431;3;Directed;7950;;1.0
431;98;Directed;7952;;1.0
431;431;Directed;7962;;6.0
431;628;Directed;7966;;1.0
431;758;Directed;7967;;1.0
431;884;Directed;7968;;1.0
431;74;Directed;7951;;1.0
431;318;Directed;7958;;1.0
431;430;Directed;7961;;1.0
431;1082;Directed;7972;;1.0
431;101;Directed;7953;;1.0
431;208;Directed;7956;;1.0
431;532;Directed;7964;;1.0
431;974;Directed;7970;;1.0
431;429;Directed;7960;;1.0
431;140;Directed;7954;;1.0
431;1060;Directed;7971;;1.0
431;279;Directed;7957;;1.0
431;389;Directed;7959;;1.0
431;487;Directed;7963;;1.0
431;566;Directed;7965;;1.0
628;205;Directed;9250;;1.0
628;3;Directed;9248;;1.0
628;98;Directed;9249;;1.0
628;431;Directed;9251;;1.0
628;628;Directed;9252;;1.0
628;758;Directed;9253;;1.0
758;205;Directed;10216;;5.0
758;886;Directed;10229;;1.0
758;3;Directed;10212;;1.0
758;98;Directed;10214;;2.0
758;431;Directed;10221;;1.0
758;628;Directed;10224;;1.0
758;758;Directed;10228;;5.0
758;748;Directed;10227;;1.0
758;34;Directed;10213;;1.0
758;199;Directed;10215;;1.0
758;217;Directed;10217;;1.0
758;269;Directed;10218;;1.0
758;719;Directed;10225;;1.0
758;624;Directed;10223;;1.0
758;356;Directed;10219;;1.0
758;414;Directed;10220;;1.0
758;529;Directed;10222;;1.0
758;741;Directed;10226;;1.0
758;897;Directed;10230;;1.0
4;205;Directed;3408;;1.0
4;4;Directed;3407;;1.0
4;260;Directed;3409;;1.0
4;979;Directed;3410;;1.0
260;205;Directed;6671;;1.0
260;4;Directed;6670;;1.0
260;260;Directed;6672;;1.0
260;979;Directed;6673;;1.0
979;205;Directed;11962;;1.0
979;4;Directed;11961;;1.0
979;260;Directed;11963;;1.0
979;979;Directed;11964;;1.0
5;205;Directed;3414;;1.0
5;98;Directed;3412;;1.0
5;5;Directed;3411;;1.0
5;191;Directed;3413;;1.0
5;496;Directed;3415;;1.0
191;205;Directed;4974;;1.0
191;98;Directed;4972;;1.0
191;5;Directed;4971;;1.0
191;191;Directed;4973;;1.0
191;496;Directed;4975;;1.0
496;205;Directed;8363;;1.0
496;98;Directed;8361;;1.0
496;5;Directed;8360;;1.0
496;191;Directed;8362;;1.0
496;496;Directed;8364;;1.0
6;205;Directed;3423;;2.0
6;6;Directed;3416;;2.0
6;10;Directed;3417;;1.0
6;11;Directed;3418;;1.0
6;12;Directed;3419;;1.0
6;14;Directed;3420;;1.0
6;91;Directed;3421;;1.0
6;198;Directed;3422;;1.0
6;229;Directed;3424;;1.0
6;236;Directed;3425;;2.0
6;317;Directed;3426;;1.0
6;329;Directed;3427;;1.0
6;767;Directed;3428;;1.0
6;837;Directed;3429;;1.0
6;854;Directed;3430;;1.0
6;857;Directed;3431;;1.0
6;938;Directed;3432;;1.0
10;205;Directed;3453;;1.0
10;6;Directed;3451;;1.0
10;10;Directed;3452;;1.0
10;236;Directed;3454;;1.0
10;857;Directed;3455;;1.0
11;205;Directed;3462;;1.0
11;6;Directed;3456;;1.0
11;11;Directed;3457;;1.0
11;12;Directed;3458;;1.0
11;14;Directed;3459;;1.0
11;91;Directed;3460;;1.0
11;198;Directed;3461;;1.0
11;229;Directed;3463;;1.0
11;236;Directed;3464;;1.0
11;317;Directed;3465;;1.0
11;329;Directed;3466;;1.0
11;767;Directed;3467;;1.0
11;837;Directed;3468;;1.0
11;854;Directed;3469;;1.0
11;938;Directed;3470;;1.0
12;205;Directed;3477;;1.0
12;6;Directed;3471;;1.0
12;11;Directed;3472;;1.0
12;12;Directed;3473;;1.0
12;14;Directed;3474;;1.0
12;91;Directed;3475;;1.0
12;198;Directed;3476;;1.0
12;229;Directed;3478;;1.0
12;236;Directed;3479;;1.0
12;317;Directed;3480;;1.0
12;329;Directed;3481;;1.0
12;767;Directed;3482;;1.0
12;837;Directed;3483;;1.0
12;854;Directed;3484;;1.0
12;938;Directed;3485;;1.0
14;205;Directed;3498;;1.0
14;6;Directed;3492;;1.0
14;11;Directed;3493;;1.0
14;12;Directed;3494;;1.0
14;14;Directed;3495;;1.0
14;91;Directed;3496;;1.0
14;198;Directed;3497;;1.0
14;229;Directed;3499;;1.0
14;236;Directed;3500;;1.0
14;317;Directed;3501;;1.0
14;329;Directed;3502;;1.0
14;767;Directed;3503;;1.0
14;837;Directed;3504;;1.0
14;854;Directed;3505;;1.0
14;938;Directed;3506;;1.0
91;205;Directed;4053;;1.0
91;6;Directed;4047;;1.0
91;11;Directed;4048;;1.0
91;12;Directed;4049;;1.0
91;14;Directed;4050;;1.0
91;91;Directed;4051;;1.0
91;198;Directed;4052;;1.0
91;229;Directed;4054;;1.0
91;236;Directed;4055;;1.0
91;317;Directed;4056;;1.0
91;329;Directed;4057;;1.0
91;767;Directed;4058;;1.0
91;837;Directed;4059;;1.0
91;854;Directed;4060;;1.0
91;938;Directed;4061;;1.0
198;205;Directed;5013;;7.0
198;6;Directed;5004;;1.0
198;11;Directed;5005;;1.0
198;12;Directed;5006;;1.0
198;14;Directed;5008;;1.0
198;91;Directed;5010;;1.0
198;198;Directed;5012;;7.0
198;229;Directed;5014;;1.0
198;236;Directed;5015;;2.0
198;317;Directed;5017;;1.0
198;329;Directed;5018;;2.0
198;767;Directed;5029;;2.0
198;837;Directed;5030;;1.0
198;854;Directed;5031;;1.0
198;938;Directed;5032;;1.0
198;13;Directed;5007;;1.0
198;89;Directed;5009;;1.0
198;398;Directed;5022;;2.0
198;538;Directed;5025;;1.0
198;617;Directed;5026;;1.0
198;755;Directed;5027;;2.0
198;406;Directed;5023;;1.0
198;118;Directed;5011;;2.0
198;766;Directed;5028;;1.0
198;336;Directed;5019;;1.0
198;288;Directed;5016;;1.0
198;451;Directed;5024;;1.0
198;348;Directed;5021;;1.0
198;347;Directed;5020;;1.0
198;1046;Directed;5033;;1.0
229;205;Directed;6411;;1.0
229;6;Directed;6405;;1.0
229;11;Directed;6406;;1.0
229;12;Directed;6407;;1.0
229;14;Directed;6408;;1.0
229;91;Directed;6409;;1.0
229;198;Directed;6410;;1.0
229;229;Directed;6412;;1.0
229;236;Directed;6413;;1.0
229;317;Directed;6414;;1.0
229;329;Directed;6415;;1.0
229;767;Directed;6416;;1.0
229;837;Directed;6417;;1.0
229;854;Directed;6418;;1.0
229;938;Directed;6419;;1.0
236;205;Directed;6477;;24.0
236;886;Directed;6513;;1.0
236;6;Directed;6457;;2.0
236;10;Directed;6458;;1.0
236;11;Directed;6459;;1.0
236;12;Directed;6460;;1.0
236;14;Directed;6461;;1.0
236;91;Directed;6469;;1.0
236;198;Directed;6475;;2.0
236;229;Directed;6478;;1.0
236;236;Directed;6479;;24.0
236;317;Directed;6484;;1.0
236;329;Directed;6485;;1.0
236;767;Directed;6502;;2.0
236;837;Directed;6505;;1.0
236;854;Directed;6510;;1.0
236;857;Directed;6512;;1.0
236;938;Directed;6517;;1.0
236;15;Directed;6462;;1.0
236;24;Directed;6464;;3.0
236;848;Directed;6507;;1.0
236;23;Directed;6463;;1.0
236;173;Directed;6474;;4.0
236;537;Directed;6489;;1.0
236;740;Directed;6500;;1.0
236;1011;Directed;6521;;2.0
236;1069;Directed;6523;;2.0
236;40;Directed;6465;;1.0
236;345;Directed;6486;;1.0
236;538;Directed;6490;;4.0
236;663;Directed;6497;;1.0
236;755;Directed;6501;;3.0
236;898;Directed;6515;;1.0
236;406;Directed;6487;;1.0
236;989;Directed;6519;;1.0
236;695;Directed;6498;;1.0
236;257;Directed;6481;;1.0
236;48;Directed;6466;;1.0
236;647;Directed;6496;;2.0
236;118;Directed;6471;;3.0
236;615;Directed;6494;;1.0
236;851;Directed;6508;;1.0
236;856;Directed;6511;;1.0
236;76;Directed;6467;;1.0
236;78;Directed;6468;;1.0
236;130;Directed;6472;;1.0
236;258;Directed;6482;;1.0
236;103;Directed;6470;;1.0
236;723;Directed;6499;;1.0
236;170;Directed;6473;;1.0
236;259;Directed;6483;;1.0
236;579;Directed;6492;;1.0
236;203;Directed;6476;;1.0
236;248;Directed;6480;;1.0
236;915;Directed;6516;;2.0
236;488;Directed;6488;;1.0
236;550;Directed;6491;;1.0
236;612;Directed;6493;;1.0
236;621;Directed;6495;;1.0
236;809;Directed;6503;;1.0
236;836;Directed;6504;;1.0
236;847;Directed;6506;;1.0
236;853;Directed;6509;;1.0
236;887;Directed;6514;;1.0
236;957;Directed;6518;;1.0
236;996;Directed;6520;;1.0
236;1053;Directed;6522;;1.0
236;1073;Directed;6524;;1.0
317;205;Directed;7049;;1.0
317;6;Directed;7043;;1.0
317;11;Directed;7044;;1.0
317;12;Directed;7045;;1.0
317;14;Directed;7046;;1.0
317;91;Directed;7047;;1.0
317;198;Directed;7048;;1.0
317;229;Directed;7050;;1.0
317;236;Directed;7051;;1.0
317;317;Directed;7052;;1.0
317;329;Directed;7053;;1.0
317;767;Directed;7054;;1.0
317;837;Directed;7055;;1.0
317;854;Directed;7056;;1.0
317;938;Directed;7057;;1.0
329;205;Directed;7177;;3.0
329;886;Directed;7188;;1.0
329;6;Directed;7169;;1.0
329;11;Directed;7170;;1.0
329;12;Directed;7171;;1.0
329;14;Directed;7173;;1.0
329;91;Directed;7175;;1.0
329;198;Directed;7176;;2.0
329;229;Directed;7178;;1.0
329;236;Directed;7179;;1.0
329;317;Directed;7180;;1.0
329;329;Directed;7181;;3.0
329;767;Directed;7185;;1.0
329;837;Directed;7186;;1.0
329;854;Directed;7187;;1.0
329;938;Directed;7189;;1.0
329;13;Directed;7172;;1.0
329;89;Directed;7174;;1.0
329;398;Directed;7182;;1.0
329;754;Directed;7184;;1.0
329;710;Directed;7183;;1.0
767;205;Directed;10345;;2.0
767;6;Directed;10338;;1.0
767;11;Directed;10339;;1.0
767;12;Directed;10340;;1.0
767;14;Directed;10341;;1.0
767;91;Directed;10342;;1.0
767;198;Directed;10344;;2.0
767;229;Directed;10346;;1.0
767;236;Directed;10347;;2.0
767;317;Directed;10348;;1.0
767;329;Directed;10349;;1.0
767;767;Directed;10352;;2.0
767;837;Directed;10353;;1.0
767;854;Directed;10354;;1.0
767;938;Directed;10355;;1.0
767;538;Directed;10350;;1.0
767;755;Directed;10351;;1.0
767;118;Directed;10343;;1.0
837;205;Directed;10781;;2.0
837;6;Directed;10774;;1.0
837;11;Directed;10775;;1.0
837;12;Directed;10776;;1.0
837;14;Directed;10777;;1.0
837;91;Directed;10778;;1.0
837;198;Directed;10780;;1.0
837;229;Directed;10782;;1.0
837;236;Directed;10783;;1.0
837;317;Directed;10784;;1.0
837;329;Directed;10785;;1.0
837;767;Directed;10789;;1.0
837;837;Directed;10790;;2.0
837;854;Directed;10791;;1.0
837;938;Directed;10792;;1.0
837;148;Directed;10779;;1.0
837;354;Directed;10786;;1.0
837;358;Directed;10787;;1.0
837;760;Directed;10788;;1.0
854;205;Directed;10930;;1.0
854;6;Directed;10924;;1.0
854;11;Directed;10925;;1.0
854;12;Directed;10926;;1.0
